     ,val_MSE_mean_rank ,val_MSE_mean           ,val_MSE_dev            ,val_MEE_mean_rank ,val_MEE_mean           ,val_MEE_dev            ,tr_mse_mean_rank ,tr_mse_mean            ,tr_mse_dev             ,tr_mee_mean_rank ,tr_mee_mean            ,tr_mee_dev             ,split0_val_MSE         ,split0_val_MEE             ,split0_tr_mse                     ,split0_tr_mee             ,split0_best_epoch ,split1_val_MSE         ,split1_val_MEE         ,split1_tr_mse          ,split1_tr_mee                     ,split1_best_epoch ,split2_val_MSE         ,split2_val_MEE         ,split2_tr_mse          ,split2_tr_mee          ,split2_best_epoch ,params
  10 ,               15 ,1.7679347587296848     ,0.1639546327440967     ,               11 ,1.464101279913546      ,0.0692237805903858     ,             239 ,1.401025165425071      ,0.1205663577317247     ,             261 ,1.309919871126555      ,0.0578303015639641     ,1.9180472773704864     ,        1.543938831788915  ,               1.2404548401864102 ,       1.2345662110114626 ,            794.0 ,1.5398381249721318     ,1.3751175298930227     ,1.4316389286821496     ,               1.320066988165021  ,            798.0 ,1.845918873846436      ,1.4732474780587008     ,1.5309817274066535     ,1.3751264142031812     ,            447.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 0.0001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  11 ,               34 ,1.792543594662973      ,0.1540423415040896     ,               12 ,1.4649965641970326     ,0.0614717791525621     ,             233 ,1.3801759141522956     ,0.0577082264136076     ,             244 ,1.3011301330853675     ,0.0275510677108959     ,2.0070218647832903     ,        1.5497370825485088 ,               1.3029021924259985 ,       1.2627516836974015 ,            193.0 ,1.6522459024845575     ,1.4058199710839243     ,1.441549046513458      ,               1.3261428416976813 ,            198.0 ,1.7183630167210713     ,1.4394326389586645     ,1.39607650351743       ,1.31449587386102       ,            192.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 64, ""classification"": false, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  12 ,               28 ,1.787750435799888      ,0.0960838137413436     ,               13 ,1.465029039471088      ,0.0567052221797291     ,             147 ,1.1979928493684142     ,0.0783970739250295     ,             109 ,1.1313826979759465     ,0.0472099773656877     ,1.914993395418556      ,        1.5440368229827457 ,               1.1220904347110925 ,       1.0860830032200954 ,            780.0 ,1.7654214591265152     ,1.437422666032533      ,1.1659564193108851     ,               1.1115575387550118 ,            685.0 ,1.6828364528545927     ,1.413627629397984      ,1.305931694083265      ,1.1965075519527315     ,            552.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  13 ,              111 ,1.8324205990256723     ,0.1260011083315083     ,               14 ,1.465326476870178      ,0.0550237459224741     ,             213 ,1.3544426834370284     ,0.0451527994815877     ,             159 ,1.2056990369945806     ,0.0283837345953258     ,1.9988141742166967     ,        1.5394350851349736 ,               1.290978409620286  ,       1.165915609982123  ,            194.0 ,1.6940033210980892     ,1.407720906139276      ,1.392288527340493      ,               1.2209632473160243 ,            199.0 ,1.8044443017622305     ,1.4488234393362844     ,1.3800611133503065     ,1.2302182536855943     ,            196.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  14 ,                2 ,1.73647718469264       ,0.2096351651508079     ,               15 ,1.465765748460705      ,0.0808414280338163     ,             717 ,2.2112753106428484     ,0.2476818200811819     ,             298 ,1.3576463202937417     ,0.0407716877125465     ,2.0089273716188134     ,        1.5727220153098629 ,               2.1262778784283154 ,       1.3146000185003364 ,            265.0 ,1.4990170901941915     ,1.3773123027989371     ,2.5480545109582806     ,               1.4123923203281603 ,            135.0 ,1.701487092264915      ,1.447262927273314      ,1.9594935425419493     ,1.3459466220527283     ,            452.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  15 ,               31 ,1.7905338288461543     ,0.1386270726162249     ,               16 ,1.4658331284643566     ,0.0433902790092767     ,             155 ,1.213686080174153      ,0.0603568666081754     ,             160 ,1.2074428169998128     ,0.0389875260702632     ,1.956711057249578      ,        1.5216961843855854 ,               1.1283500991694533 ,       1.152313544192933  ,            207.0 ,1.6173616730658975     ,1.4159115185095663     ,1.2580138235526286     ,               1.2357905520290051 ,            202.0 ,1.797528756222988      ,1.459891682497919      ,1.2546943178003764     ,1.2342243547775        ,            182.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 64, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  16 ,               10 ,1.7638360726374451     ,0.1387511627030711     ,               17 ,1.466022022080362      ,0.0615525567658939     ,             274 ,1.4942531753046555     ,0.1903574644339853     ,             239 ,1.2943367411725717     ,0.0884640614415497     ,1.9203253406301692     ,        1.5438062023420491 ,               1.2685913178929955 ,       1.1873982285557745 ,            585.0 ,1.5830674927576596     ,1.393287771226673      ,1.734211956901753      ,               1.4040372267008776 ,            210.0 ,1.7881153845245072     ,1.460972092672364      ,1.479956251119218      ,1.291574768261063      ,            466.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  17 ,                6 ,1.757066124302119      ,0.1684217422401051     ,               18 ,1.4670725020962987     ,0.0812273031698539     ,             275 ,1.49832492926932       ,0.0693992240789681     ,             311 ,1.3724686275885345     ,0.0365609141403391     ,1.9355294945468555     ,        1.5660499478104404 ,               1.405749475264222  ,       1.3221292917217535 ,            799.0 ,1.5312257132525384     ,1.3670920858600275     ,1.5163864726659204     ,               1.3874150811284738 ,            658.0 ,1.804443165106964      ,1.4680754726184273     ,1.572838839877818      ,1.4078615099153753     ,            799.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 1.0, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  18 ,               80 ,1.8163366113937072     ,0.0979667367228684     ,               19 ,1.4674740046576744     ,0.0385989189648383     ,             220 ,1.3655445883134385     ,0.0683985511707333     ,             176 ,1.223555980100774      ,0.0451019332732797     ,1.9042271305773968     ,        1.5150047561255904 ,               1.273054437480394  ,       1.1677188670610124 ,            195.0 ,1.8651419029291083     ,1.4669558990118932     ,1.387259647371555      ,               1.2247736156062086 ,            198.0 ,1.6796408006746164     ,1.4204613588355397     ,1.4363196800883664     ,1.2781754576351017     ,            197.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 200, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  19 ,               16 ,1.7680799569107224     ,0.1262361419128169     ,               20 ,1.4691887420508876     ,0.0584924944055638     ,             164 ,1.2353272074267083     ,0.1109660565431215     ,             134 ,1.164817939418901      ,0.0529104524518652     ,1.921043659714881      ,        1.5459673357766237 ,               1.1219373267543564 ,       1.105147858931488  ,            639.0 ,1.611880325146417      ,1.404137796480538      ,1.3859755924997816     ,               1.2337539398677086 ,            344.0 ,1.7713158858708684     ,1.4574610938955015     ,1.1980687030259871     ,1.155552019457508      ,            793.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  20 ,              122 ,1.8370282804859663     ,0.1490547932522368     ,               21 ,1.469216215457173      ,0.0702290608180313     ,             139 ,1.1864502206232443     ,0.1049958113820013     ,             105 ,1.1284038693534828     ,0.0669147699136902     ,2.0176311278775        ,        1.5606383985856511 ,               1.059525787132891  ,       1.0541174988525177 ,            769.0 ,1.8408701291082652     ,1.4571156847197244     ,1.183175477975504      ,               1.114777664049733  ,            634.0 ,1.6525835844721342     ,1.3898945630661437     ,1.316649396761338      ,1.2163164451581974     ,            490.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 0.001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  21 ,               13 ,1.7647775312595748     ,0.1450281604761516     ,               22 ,1.469478080965229      ,0.063228466651985      ,             185 ,1.2956794676663246     ,0.0931397069562643     ,             207 ,1.2655681783693462     ,0.0459343525470959     ,1.948396171282868      ,        1.5530457617871605 ,               1.164848904930199  ,       1.2006074726816502 ,            799.0 ,1.5938297422607046     ,1.4001426428823562     ,1.3743246548715338     ,               1.2978837486329498 ,            791.0 ,1.7521066802351517     ,1.4552458382261706     ,1.3478648431972409     ,1.2982133137934386     ,            787.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0, ""batch_size"": 1, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 1e-05, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.0001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
  22 ,               20 ,1.779799767047571      ,0.1690954401183142     ,               23 ,1.4698924728456255     ,0.0760933301387316     ,             228 ,1.3763126478266428     ,0.0881648671334826     ,             256 ,1.3073154048074291     ,0.0461649937086674     ,1.9737299686592549     ,        1.5650973956239065 ,               1.260890453965406  ,       1.2438983376092214 ,            793.0 ,1.5616603724317448     ,1.378846837694786      ,1.4748631077321075     ,               1.3524595871502847 ,            799.0 ,1.8040089600517133     ,1.465733185218185      ,1.3931843817824143     ,1.3255882896627809     ,            798.0 ,"{""activation_hidden"": ""tanh"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 64, ""classification"": false, ""early_stopping"": false, ""epochs"": 800, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 60], ""lambd"": 1e-05, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
