     ,val_mse_mean_rank ,val_mse_mean              ,val_mse_dev                ,val_mee_mean_rank ,val_mee_mean          ,val_mee_dev            ,tr_mse_mean_rank ,tr_mse_mean              ,tr_mse_dev               ,tr_mee_mean_rank ,tr_mee_mean          ,tr_mee_dev            ,split0_val_mse      ,split0_val_mee     ,split0_tr_mse          ,split0_tr_mee        ,split0_best_epoch ,split1_val_mse      ,split1_val_mee     ,split1_tr_mse          ,split1_tr_mee        ,split1_best_epoch ,split2_val_mse      ,split2_val_mee     ,split2_tr_mse          ,split2_tr_mee        ,split2_best_epoch ,split3_val_mse         ,split3_val_mee       ,split3_tr_mse          ,split3_tr_mee        ,split3_best_epoch ,split4_val_mse             ,split4_val_mee         ,split4_tr_mse             ,split4_tr_mee         ,split4_best_epoch ,params
 212 ,              208 ,       1.8422354166677395 ,        0.3430801980812005 ,              213 ,   1.504135550443274  ,    0.1306153305705193 ,             254 ,      1.5902530636396084 ,      0.0661954564156113 ,             254 ,  1.4017302850882063 ,   0.0324878783812642 , 2.134992459429087  ,1.652138937063901  ,    1.5196828133259206 ,  1.3651806903144352 ,            499.0 , 2.257944482494985  ,1.6385308938787173 ,    1.5266335150578827 ,  1.3699656151222988 ,            495.0 , 1.3202967593878263 ,1.298541060455371  ,    1.6987338220426789 ,  1.4509940481698504 ,            493.0 ,    1.8907165164407025 ,  1.4733548525964966 ,    1.6228943564125535 ,  1.4239847329212263 ,            491.0 ,        1.6072268655860966 ,    1.4581120082218832 ,       1.5833208113590067 ,   1.3985263389132223 ,            493.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 60], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 213 ,              479 ,       1.9227826688645169 ,        0.3901946821691811 ,              214 ,   1.5046039615629596 ,    0.1396574691502373 ,              42 ,      1.177095532042267  ,      0.0856197804110563 ,              44 ,  1.2030177664844213 ,   0.0428830926197468 , 2.3725265092229253 ,1.6891214927995457 ,    1.0735535233175455 ,  1.154045476912123  ,            388.0 , 2.2934822268790325 ,1.5838704258923182 ,    1.0870036691088871 ,  1.1505685542130673 ,            421.0 , 1.320896215263798  ,1.2980164377205807 ,    1.2026582111814743 ,  1.2242536529001289 ,            409.0 ,    1.680423593776661  ,  1.3957653725420969 ,    1.2221514591875782 ,  1.2293308097466646 ,            360.0 ,        1.9465847991801684 ,    1.5562460788602572 ,       1.3001107974158486 ,   1.2568903386501236 ,            299.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.75, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 214 ,              325 ,       1.8700026526779687 ,        0.3332652495722923 ,              215 ,   1.5047098640192833 ,    0.1218193707999417 ,              74 ,      1.2569926571499055 ,      0.0757609438910611 ,              75 ,  1.2443056920636182 ,   0.0440547270598766 , 2.2106025529265665 ,1.6580332814284575 ,    1.1325398370573023 ,  1.167801634431284  ,            242.0 , 2.2308379035647747 ,1.613038743511506  ,    1.205611072584773  ,  1.2231849090713611 ,            184.0 , 1.3804544329903885 ,1.3352786306739188 ,    1.3064919013528271 ,  1.2754037346806502 ,            263.0 ,    1.9173771038327547 ,  1.5133591438633212 ,    1.311806499451552  ,  1.2881790131218616 ,            175.0 ,        1.6107412700753607 ,    1.4038395206192122 ,       1.3285139753030737 ,   1.2669591690129336 ,            182.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.75, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 215 ,              149 ,       1.823675149834309  ,        0.3117553718588902 ,              216 ,   1.504795808134019  ,    0.1289602415470011 ,             382 ,      1.6851786865797724 ,      0.0715349659372668 ,             377 ,  1.448255509899308  ,   0.0305882966161505 , 2.0089030777795367 ,1.6275258907802452 ,    1.614633482503149  ,  1.4108589507493694 ,            495.0 , 2.201170917057939  ,1.6304735477853334 ,    1.6269135826890766 ,  1.4203729137406027 ,            497.0 , 1.2712060776491751 ,1.280152711005106  ,    1.813088039439985  ,  1.4948339968750262 ,            499.0 ,    1.862536277075612  ,  1.465081360645312  ,    1.6649700233059253 ,  1.4487214561412285 ,            496.0 ,        1.77455939960928   ,    1.5207455304540989 ,       1.7062883049607254 ,   1.466490231990314  ,            496.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""fixed"", ""learning_rate_init"": 0.001, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 216 ,              167 ,       1.8284212174893448 ,        0.2968652892891248 ,              217 ,   1.5048316393764354 ,    0.1170151375676669 ,             273 ,      1.6080574442414033 ,      0.0706086512266154 ,             282 ,  1.4129004291831968 ,   0.0352048328292395 , 2.081798903240231  ,1.6546138919661642 ,    1.533423657324154  ,  1.370963091157115  ,            496.0 , 2.167110668228522  ,1.5919189550576476 ,    1.525330655955618  ,  1.3739681368547978 ,            495.0 , 1.3257387535314915 ,1.313996005464761  ,    1.7126403940224406 ,  1.4621001219526957 ,            493.0 ,    1.8339769400539785 ,  1.4598375519382183 ,    1.6248636624962174 ,  1.4291448635324244 ,            484.0 ,        1.7334808223925016 ,    1.5037917924553852 ,       1.644028851408585  ,   1.4283259324189517 ,            498.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 217 ,              573 ,       1.9575163378193436 ,        0.4544161128770111 ,              218 ,   1.5049264676763077 ,    0.1585914643073513 ,              37 ,      1.16237424213127   ,      0.1015962434197065 ,              40 ,  1.1968583496150522 ,   0.0565170038693541 , 2.6056544950048264 ,1.7497550720856596 ,    1.0225999690309746 ,  1.1154158575588322 ,            414.0 , 2.34664462038683   ,1.6080560117556355 ,    1.0809078694671448 ,  1.1518825344120869 ,            398.0 , 1.366144900945631  ,1.3120208065325107 ,    1.159206090567126  ,  1.2084359815094514 ,            354.0 ,    1.6576442825262097 ,  1.3728737013774164 ,    1.2634954385133672 ,  1.2371479656701778 ,            192.0 ,        1.81149339023322   ,    1.4819267466303168 ,       1.2856618430777365 ,   1.2714094089247132 ,            378.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.75, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.00025, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 218 ,              190 ,       1.836502699101664  ,        0.3202208877532371 ,              219 ,   1.5053334440559842 ,    0.1309159651764918 ,             314 ,      1.637482663933865  ,      0.0658937725732012 ,             312 ,  1.4235775395315051 ,   0.0299422891780583 , 2.1490272940150787 ,1.6810018560378146 ,    1.5895378249963978 ,  1.3983208399910472 ,            459.0 , 2.1679657517435644 ,1.614546365149414  ,    1.5621814160517231 ,  1.390519494934261  ,            445.0 , 1.306038766882586  ,1.307572013446613  ,    1.7536069226554587 ,  1.475673242379624  ,            454.0 ,    1.8728319439022487 ,  1.460436621665055  ,    1.6303021366240995 ,  1.4297421975972426 ,            452.0 ,        1.6866497389648436 ,    1.463110363981024  ,       1.6517850193416472 ,   1.423631922755351  ,            466.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 219 ,              183 ,       1.8340698331590768 ,        0.2986855157704426 ,              220 ,   1.5054866966938325 ,    0.1277561805276109 ,             336 ,      1.6538579588283848 ,      0.064258708651261  ,             351 ,  1.4374619077116562 ,   0.0327679620930536 , 2.0467106979245524 ,1.642455372702638  ,    1.5713489832311822 ,  1.3917005685674344 ,            304.0 , 2.193679946056544  ,1.6361852767681933 ,    1.6000580103426492 ,  1.4168337362838943 ,            316.0 , 1.3197835608429431 ,1.296549228360462  ,    1.7515377078080003 ,  1.4897329454922787 ,            307.0 ,    1.8568527804613424 ,  1.4622255512410416 ,    1.6550575977026636 ,  1.4415930001312038 ,            297.0 ,        1.7533221805100008 ,    1.490018054396828  ,       1.6912874950574288 ,   1.447449288083469  ,            243.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 220 ,              458 ,       1.9143597940740849 ,        0.3411369139900272 ,              221 ,   1.5055010882369697 ,    0.1213534640212297 ,             167 ,      1.4364898704887694 ,      0.1733282248377032 ,             116 ,  1.2766755360611295 ,   0.068169080017548  , 2.11291023560486   ,1.630763283358713  ,    1.2772606910749025 ,  1.212412230397646  ,            195.0 , 2.44069722393907   ,1.6663323489481503 ,    1.318638057320195  ,  1.2293975768914578 ,            204.0 , 1.4672233787319455 ,1.3601488171421805 ,    1.7176577621824956 ,  1.3901445367808571 ,            196.0 ,    1.8914898696289928 ,  1.457985265041252  ,    1.5607528964032025 ,  1.3203942557051196 ,            197.0 ,        1.6594782624655553 ,    1.4122757266945531 ,       1.3081399454630525 ,   1.2310290805305684 ,            174.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 60], ""lambd"": 0.001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 221 ,              146 ,       1.8220518637782932 ,        0.2708321255092185 ,              222 ,   1.5055405251842924 ,    0.1159792080205752 ,             275 ,      1.6106425358378431 ,      0.0733489450292734 ,             295 ,  1.4177010119951652 ,   0.0316194282112476 , 2.031222363349023  ,1.6345018569539609 ,    1.545485512001264  ,  1.383292318571087  ,            496.0 , 2.1333075933329533 ,1.6137746476040462 ,    1.5252574301194624 ,  1.3841746554260463 ,            497.0 , 1.3485145262807832 ,1.320248611571562  ,    1.71828482934132   ,  1.464114752558075  ,            492.0 ,    1.8183669711558736 ,  1.4394007523009376 ,    1.5942954742656947 ,  1.4161095871031906 ,            496.0 ,        1.7788478647728336 ,    1.5197767574909553 ,       1.6698894334614744 ,   1.4408137463174258 ,            347.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 222 ,              168 ,       1.8284819261151573 ,        0.300579965482648  ,              223 ,   1.5055506727377763 ,    0.1191115680475554 ,             316 ,      1.6419866219138717 ,      0.0609951098497543 ,             321 ,  1.4271357135368674 ,   0.0276936940082806 , 2.106178859983253  ,1.6573984314501575 ,    1.594275789547827  ,  1.3942550850533526 ,            463.0 , 2.1296617295051097 ,1.603188766311718  ,    1.5695981684187226 ,  1.4061383650204602 ,            480.0 , 1.312427274587708  ,1.3142494382593353 ,    1.7458423249064607 ,  1.4735259285331666 ,            451.0 ,    1.885476218516201  ,  1.4710731115969498 ,    1.659264596154025  ,  1.4390218831486676 ,            456.0 ,        1.708665547983515  ,    1.4818436160707222 ,       1.6409522305423228 ,   1.422737305928691  ,            441.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.005, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 223 ,              210 ,       1.842918790416828  ,        0.3099290180466277 ,              224 ,   1.5056956788006006 ,    0.1290504375668376 ,             311 ,      1.6357511177210085 ,      0.0731204158628667 ,             319 ,  1.4265242915498533 ,   0.0308264519401055 , 2.1415918828569533 ,1.671714782509163  ,    1.5717877758244387 ,  1.3948623496247852 ,            306.0 , 2.1612485770956607 ,1.6054958000823143 ,    1.56010763696647   ,  1.3936536529860752 ,            374.0 , 1.319524427854059  ,1.2960767135074769 ,    1.7655418112908203 ,  1.4772108905992496 ,            318.0 ,    1.871671053874396  ,  1.4669108643205382 ,    1.6370585947991687 ,  1.434752335106865  ,            371.0 ,        1.720558010403071  ,    1.4882802335835112 ,       1.644259769724144  ,   1.432142229432291  ,            352.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.75, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.00025, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 224 ,              166 ,       1.8283298382641444 ,        0.2851561437841738 ,              225 ,   1.5057721023262518 ,    0.1158342467376864 ,             257 ,      1.5919612509716343 ,      0.0582328766691804 ,             273 ,  1.4088724758019076 ,   0.0297711420209151 , 2.047868329336891  ,1.6345373941395227 ,    1.524916457459487  ,  1.367742699863233  ,            442.0 , 2.1683262106482784 ,1.612773408605156  ,    1.5286503970676275 ,  1.382562578228118  ,            479.0 , 1.347341959969034  ,1.310923933399721  ,    1.6780048884414034 ,  1.4501447174193578 ,            465.0 ,    1.8536368995930836 ,  1.4740187341989288 ,    1.608338570760225  ,  1.420963686606025  ,            477.0 ,        1.7244757917734357 ,    1.496607041287931  ,       1.6198959411294307 ,   1.422948696892805  ,            483.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.75, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 60], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 225 ,              151 ,       1.8242088280503908 ,        0.276871318676723  ,              226 ,   1.5058920209105011 ,    0.1083861341821522 ,             292 ,      1.6213041404591748 ,      0.0715219097356215 ,             303 ,  1.4203272413479957 ,   0.0371729663725644 , 2.067283573036065  ,1.6384772472509228 ,    1.54806974798442   ,  1.3755738406999949 ,            151.0 , 2.142758583625363  ,1.6091560798157154 ,    1.5369088957011925 ,  1.3822416784140803 ,            163.0 , 1.3649067126713677 ,1.3384872516420272 ,    1.7304491550671837 ,  1.4750268687776364 ,            168.0 ,    1.8302140095615755 ,  1.4636454357871311 ,    1.6443073486821913 ,  1.44021970130769   ,            172.0 ,        1.7158812613575831 ,    1.4796940900567102 ,       1.6467855548608874 ,   1.4285741175405775 ,            167.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [60, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 226 ,              387 ,       1.8905175309854445 ,        0.3510891564751275 ,              227 ,   1.505955846393183  ,    0.1354410540564903 ,             120 ,      1.3625175623588386 ,      0.0602332417126172 ,             110 ,  1.2714679459518905 ,   0.044944354722714  , 2.0364216758252254 ,1.6056007000840564 ,    1.3811353797738375 ,  1.2634057643337036 ,            203.0 , 2.4200693359871384 ,1.6729134286676963 ,    1.2496287249072493 ,  1.1964747437434655 ,            203.0 , 1.453077997981958  ,1.3331362506188529 ,    1.4291221349196672 ,  1.3246882878314177 ,            243.0 ,    1.553649742867052  ,  1.359935113698188  ,    1.3656079036714106 ,  1.2625786789908795 ,            234.0 ,        1.989368902265849  ,    1.558193738897122  ,       1.3870936685220283 ,   1.3101922548599851 ,            483.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.1, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 227 ,              139 ,       1.8197690789688452 ,        0.3011492826814246 ,              228 ,   1.506188898618913  ,    0.1146366883395665 ,             247 ,      1.5860887884562072 ,      0.0539595652386163 ,             267 ,  1.4056487317631845 ,   0.0289852994343269 , 2.098079135893524  ,1.6476861790540582 ,    1.5711956010497563 ,  1.3768025188223385 ,            302.0 , 2.143981621376222  ,1.6076954794887637 ,    1.496183839385344  ,  1.3701991462775611 ,            302.0 , 1.3153773989910962 ,1.3261083872477184 ,    1.6619648353791394 ,  1.4491272734470446 ,            330.0 ,    1.8470527723995485 ,  1.452657780096179  ,    1.59430289892938   ,  1.4144924115318562 ,            281.0 ,        1.6943544661838366 ,    1.4967966672078448 ,       1.6067967675374155 ,   1.4176223087371231 ,            304.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.85, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 228 ,              175 ,       1.831552801878257  ,        0.2915973130576314 ,              229 ,   1.5062976499028429 ,    0.1097286217256967 ,             299 ,      1.6273185305420732 ,      0.0585919301746406 ,             297 ,  1.4181803472658168 ,   0.0301208688410504 , 2.0637008296804606 ,1.6283081326472826 ,    1.5648094401453458 ,  1.378106396926294  ,            222.0 , 2.1753923483674096 ,1.6177436414157262 ,    1.5601108710770484 ,  1.3913756521820162 ,            212.0 , 1.3410753783221423 ,1.3296850945247056 ,    1.7154964005415196 ,  1.462396938356725  ,            230.0 ,    1.8551397509454035 ,  1.4712622597606189 ,    1.640920700867229  ,  1.4293904542816782 ,            188.0 ,        1.722455702075868  ,    1.484489121165881  ,       1.6552552400792218 ,   1.4296322945823705 ,            230.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.9, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 60], ""lambd"": 0.001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": false, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 229 ,              261 ,       1.8564095549408572 ,        0.3221974375704349 ,              230 ,   1.506452585419608  ,    0.1251094047942005 ,             321 ,      1.6444224381593155 ,      0.0613298709391208 ,             325 ,  1.4294004265715436 ,   0.0260995576992527 , 2.1294141435840275 ,1.6515972572913595 ,    1.5849395404960205 ,  1.3994931558667516 ,            495.0 , 2.2377780161378875 ,1.6371121408422038 ,    1.5720563684805853 ,  1.4056585870464164 ,            487.0 , 1.3308658231520951 ,1.31533337430771   ,    1.7414940127815666 ,  1.4726842833515676 ,            444.0 ,    1.8773993005190484 ,  1.4618087945489435 ,    1.660383186683815  ,  1.4313734366416102 ,            198.0 ,        1.7065904913112284 ,    1.466411360107824  ,       1.6632390823545915 ,   1.4377926699513728 ,            450.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0001, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 200, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
 230 ,              220 ,       1.845454256918325  ,        0.3064672787720219 ,              231 ,   1.5064819764045392 ,    0.1201059699038249 ,             295 ,      1.6227513070524089 ,      0.0688381570004007 ,             299 ,  1.4185206843439204 ,   0.0343068451357487 , 2.193136834355147  ,1.6769644519390896 ,    1.5581977181314006 ,  1.384780762747026  ,            221.0 , 2.1215053991102666 ,1.5872310225154025 ,    1.5391341131377945 ,  1.376182292770233  ,            249.0 , 1.3433618111700714 ,1.3211922824089215 ,    1.7311030710980817 ,  1.4650875924793816 ,            274.0 ,    1.8653443169083848 ,  1.4692622920161502 ,    1.6417730003583026 ,  1.4465039708918286 ,            260.0 ,        1.7039229230477555 ,    1.4777598331431316 ,       1.6435486325364643 ,   1.4200488028311324 ,            228.0 ,"{""activation_hidden"": ""logistic"", ""activation_out"": ""identity"", ""alpha"": 0.8, ""batch_size"": 128, ""classification"": false, ""early_stopping"": false, ""epochs"": 500, ""evaluation_metric"": ""mee"", ""hidden_layer_sizes"": [30, 30, 30], ""lambd"": 0.0005, ""learning_rate"": ""linear_decay"", ""learning_rate_init"": 0.01, ""loss"": ""mse"", ""metric_decrease_tol"": 1e-05, ""nesterov"": true, ""random_state"": null, ""reinit_weights"": true, ""stopping_patience"": 30, ""tau"": 500, ""tol"": 0.0001, ""validation_size"": 0.1, ""verbose"": false, ""weights_bound"": null, ""weights_dist"": null}"
